question_id,question_type,success,keyword_match,total_time,parse_time,retrieval_time,generation_time,num_retrieved,contains_answer,answer_rank,recall@5,recall@10,recall@20,mrr,facts_extracted,facts_selected,answer_length,num_sentences,num_citations
12,WHO,False,False,0.4457101821899414,0.4259068965911865,0.019803285598754883,0.0,0,False,,False,False,False,0.0,0,0,0,0,0
22,WHAT,True,True,1.6802489757537842,0.0002231597900390625,1.4299135208129883,0.25011229515075684,200,True,20,False,False,True,0.05,180,4,1068,1,3
30,WHO,True,True,1.026352882385254,0.0002262592315673828,1.0221476554870605,0.0039789676666259766,2,True,1,True,True,True,1.0,1,1,887,0,1
13,WHO,False,False,0.020205020904541016,0.00017547607421875,0.020029544830322266,0.0,0,False,,False,False,False,0.0,0,0,0,0,0
14,HOW_MANY,False,False,1.479055404663086,0.0003333091735839844,1.208521842956543,0.270200252532959,200,True,1,True,True,True,1.0,152,4,417,1,4
15,WHO,False,False,1.711106538772583,0.0002658367156982422,1.6873929500579834,0.023447751998901367,21,True,16,False,False,True,0.0625,19,4,693,0,4
28,WHAT,True,True,2.916902780532837,0.0002522468566894531,2.73154616355896,0.1851043701171875,200,True,1,True,True,True,1.0,180,4,779,0,4
27,WHAT,False,False,1.4108026027679443,0.00012683868408203125,1.2310936450958252,0.1795821189880371,200,True,67,False,False,False,0.014925373134328358,109,4,426,1,4
24,WHO,True,True,1.6283762454986572,0.00028133392333984375,1.398188591003418,0.22990632057189941,200,True,1,True,True,True,1.0,142,4,582,1,4
2,WHO,False,False,2.2713348865509033,0.00021767616271972656,2.030052423477173,0.24106478691101074,200,True,13,False,False,True,0.07692307692307693,123,4,567,0,4
29,WHO,False,False,1.577589750289917,0.0002162456512451172,1.3926329612731934,0.18474054336547852,200,True,196,False,False,False,0.00510204081632653,163,4,594,0,4
25,WHAT,True,True,1.3213233947753906,0.00016379356384277344,1.297346591949463,0.02381300926208496,24,True,1,True,True,True,1.0,18,4,609,1,4
7,WHO,True,True,1.552069902420044,0.00016164779663085938,1.5503034591674805,0.0016047954559326172,1,True,1,True,True,True,1.0,1,1,102,0,1
18,WHO,True,True,1.5670623779296875,0.0002086162567138672,1.5476505756378174,0.01920318603515625,21,True,1,True,True,True,1.0,19,4,694,1,4
8,WHO,True,True,1.5911669731140137,0.00019550323486328125,1.5263502597808838,0.0646212100982666,44,True,1,True,True,True,1.0,41,1,106,0,1
6,WHAT,True,True,1.9172403812408447,0.0002849102020263672,1.8397765159606934,0.077178955078125,83,True,1,True,True,True,1.0,80,4,984,4,4
5,WHO,True,True,1.5951447486877441,0.00020933151245117188,1.5748999118804932,0.020035505294799805,23,True,1,True,True,True,1.0,21,4,586,0,4
26,WHEN,True,True,1.2046871185302734,0.00020647048950195312,1.197139024734497,0.007341623306274414,8,True,1,True,True,True,1.0,6,4,470,1,4
19,WHEN,True,True,1.558354139328003,0.00016951560974121094,1.527768850326538,0.030415773391723633,35,True,1,True,True,True,1.0,30,4,1041,2,4
4,WHO,False,False,1.5019423961639404,0.00024247169494628906,1.3259847164154053,0.17571520805358887,200,False,,False,False,False,0.0,181,4,937,5,4
10,WHAT,False,False,1.0124056339263916,0.00017118453979492188,1.0082402229309082,0.0039942264556884766,3,False,,False,False,False,0.0,3,3,516,1,3
11,WHO,True,True,1.442129373550415,0.0001773834228515625,1.4381144046783447,0.00383758544921875,3,True,1,True,True,True,1.0,1,1,71,0,1
20,WHO,True,True,2.060774564743042,0.0002830028533935547,1.908574104309082,0.1519174575805664,200,True,1,True,True,True,1.0,190,4,328,1,4
3,WHO,True,True,1.3036253452301025,0.00016045570373535156,1.1207289695739746,0.18273591995239258,200,True,2,True,True,True,0.5,147,1,122,0,1
16,WHAT,False,False,1.3942475318908691,0.0002598762512207031,1.3649425506591797,0.02904510498046875,33,True,27,False,False,False,0.037037037037037035,31,4,897,0,4
9,WHAT,False,False,1.5630567073822021,0.0001583099365234375,1.339223861694336,0.22367453575134277,200,True,12,False,False,True,0.08333333333333333,162,4,1388,6,4
17,WHAT,True,True,1.282264232635498,0.000148773193359375,1.0274295806884766,0.2546858787536621,167,True,5,True,True,True,0.2,132,4,1897,5,3
21,WHO,False,False,1.405344009399414,0.00015926361083984375,1.4051847457885742,0.0,0,False,,False,False,False,0.0,0,0,0,0,0
23,WHEN,False,False,2.1241493225097656,0.0003261566162109375,1.934971570968628,0.18885159492492676,154,False,,False,False,False,0.0,134,4,1141,4,4
1,WHO,False,False,1.3745555877685547,0.00019884109497070312,1.1925952434539795,0.1817615032196045,200,True,2,True,True,True,0.5,162,1,476,1,1
