question_id,question_type,success,keyword_match,total_time,parse_time,retrieval_time,generation_time,num_retrieved,contains_answer,answer_rank,recall@5,recall@10,recall@20,mrr,facts_extracted,facts_selected,answer_length,num_sentences,num_citations
21,WHO,False,False,1.563586711883545,0.0010428428649902344,1.5625438690185547,0.0,0,False,,False,False,False,0.0,0,0,0,0,0
24,WHO,True,True,1.807250738143921,0.0003495216369628906,1.6784284114837646,0.12847280502319336,100,True,1,True,True,True,1.0,85,1,113,0,1
25,WHAT,True,True,1.4006702899932861,0.00021123886108398438,1.3773396015167236,0.023119449615478516,24,True,1,True,True,True,1.0,18,4,609,1,4
22,WHAT,True,True,1.4658656120300293,0.0002589225769042969,1.3101038932800293,0.1555027961730957,100,True,4,True,True,True,0.25,81,4,2111,23,4
7,WHO,True,True,1.6082494258880615,0.0002105236053466797,1.6061444282531738,0.0018944740295410156,1,True,1,True,True,True,1.0,1,1,102,0,1
20,WHO,True,True,2.1161701679229736,0.0002257823944091797,2.014974355697632,0.10097002983093262,100,True,2,True,True,True,0.5,92,4,492,0,4
28,WHAT,True,True,2.678041696548462,0.0003027915954589844,2.551837682723999,0.1259012222290039,100,True,1,True,True,True,1.0,92,4,995,0,4
19,WHEN,True,True,1.7417283058166504,0.0002856254577636719,1.7132933139801025,0.02814936637878418,35,True,1,True,True,True,1.0,30,4,1041,2,4
23,WHEN,False,False,1.9678142070770264,0.00020194053649902344,1.851768970489502,0.11584329605102539,100,False,,False,False,False,0.0,87,4,778,5,4
29,WHO,False,False,1.3739373683929443,0.0002512931823730469,1.2919824123382568,0.08170366287231445,100,True,87,False,False,False,0.011494252873563218,68,4,387,0,3
12,WHO,False,False,0.024324417114257812,0.00046253204345703125,0.02386188507080078,0.0,0,False,,False,False,False,0.0,0,0,0,0,0
10,WHAT,False,False,1.1960515975952148,0.00025272369384765625,1.1889090538024902,0.006889820098876953,3,False,,False,False,False,0.0,3,3,516,1,3
1,WHO,False,False,1.4501838684082031,0.00022935867309570312,1.3344881534576416,0.11546635627746582,100,True,7,False,True,True,0.14285714285714285,70,1,113,1,1
27,WHAT,False,False,1.3397455215454102,0.00021195411682128906,1.2385003566741943,0.10103321075439453,100,True,33,False,False,False,0.030303030303030304,49,4,1046,0,2
3,WHO,True,True,1.2154715061187744,0.0002484321594238281,1.117762565612793,0.09746050834655762,100,True,2,True,True,True,0.5,83,4,517,1,4
5,WHO,True,True,1.7339246273040771,0.00022101402282714844,1.7135469913482666,0.0201566219329834,23,True,3,True,True,True,0.3333333333333333,21,4,586,0,4
6,WHAT,True,True,2.3185126781463623,0.00035881996154785156,1.9046332836151123,0.41352057456970215,83,True,2,True,True,True,0.5,80,4,985,4,4
11,WHO,True,True,1.5978920459747314,0.00018072128295898438,1.594552993774414,0.0031583309173583984,3,True,1,True,True,True,1.0,1,1,71,0,1
17,WHAT,True,True,1.2339591979980469,0.00013375282287597656,1.0851635932922363,0.14866185188293457,100,True,9,False,True,True,0.1111111111111111,82,4,1649,4,3
30,WHO,True,True,1.09016752243042,0.0004475116729736328,1.0853939056396484,0.0043261051177978516,2,True,1,True,True,True,1.0,1,1,887,0,1
14,HOW_MANY,True,True,1.2256717681884766,0.00018072128295898438,1.107922077178955,0.1175689697265625,100,True,1,True,True,True,1.0,76,4,570,1,4
16,WHAT,False,False,1.5686404705047607,0.000274658203125,1.5203046798706055,0.04806113243103027,33,True,22,False,False,False,0.045454545454545456,31,4,897,0,4
15,WHO,False,False,1.7531356811523438,0.0002205371856689453,1.7246639728546143,0.028251171112060547,21,True,9,False,True,True,0.1111111111111111,20,1,155,0,1
18,WHO,True,True,1.715672492980957,0.0003349781036376953,1.6938345432281494,0.021502971649169922,21,True,1,True,True,True,1.0,19,4,695,1,4
4,WHO,False,False,1.5618300437927246,0.00027632713317871094,1.4476032257080078,0.11395049095153809,100,False,,False,False,False,0.0,89,4,710,0,4
8,WHO,True,True,1.8010177612304688,0.00030040740966796875,1.7151081562042236,0.08560919761657715,44,True,1,True,True,True,1.0,41,4,326,1,4
9,WHAT,True,True,1.382352590560913,0.0003273487091064453,1.1982336044311523,0.1837916374206543,100,True,10,False,True,True,0.1,73,4,539,0,3
2,WHO,True,True,1.337461233139038,0.0003199577331542969,1.2403037548065186,0.09683752059936523,100,True,5,True,True,True,0.2,58,4,714,3,4
26,WHEN,True,True,1.354785442352295,0.00021529197692871094,1.3473291397094727,0.007241010665893555,8,True,1,True,True,True,1.0,6,4,470,1,4
13,WHO,False,False,0.0180819034576416,0.00019121170043945312,0.01789069175720215,0.0,0,False,,False,False,False,0.0,0,0,0,0,0
